review,sentiment,cleaned_reviews
"['phil', 'alien', 'quirky', 'film', 'humour', 'base', 'oddness', 'actual', 'punchlines.<br', '/><br', '/>at', 'very', 'odd', 'pretty', 'funny', 'movie', 'progress', 'not', 'find', 'joke', 'oddness', 'funny', 'anymore.<br', '/><brts', 'low', 'budget', 'film', 's', 'never', 'problem', 'pretty', 'interesting', 'character', 'eventually', 'lose', 'interest.<br', '/><br', 'imagine', 'film', 'appeal', 'stoner', 'currently', 'partaking.<br', '/><br', '/>for', 'similar', 'better', 'try', 'brother', 'planet']",negative,"['phil', 'alien', 'quirky', 'film', 'humour', 'base', 'oddness', 'actual', 'punchlines.<br', '/><br', '/>at', 'very', 'odd', 'pretty', 'funny', 'movie', 'progress', 'not', 'find', 'joke', 'oddness', 'funny', 'anymore.<br', '/><brts', 'low', 'budget', 'film', 's', 'never', 'problem', 'pretty', 'interesting', 'character', 'eventually', 'lose', 'interest.<br', '/><br', 'imagine', 'film', 'appeal', 'stoner', 'currently', 'partaking.<br', '/><br', '/>for', 'similar', 'better', 'try', 'brother', 'planet']"
"['movie', '12', 'come', 'recall', 'scary', 'scene', 'big', 'bird', 'eat', 'man', 'dangle', 'helplessly', 'parachute', 'right', 'air', 'horror', 'horror.<br', '/><br', '/>as', 'young', 'kid', 'cheesy', 'b', 'film', 'afternoon', 'tired', 'formula', 'monster', 'type', 'movie', 'usually', 'include', 'hero', 'beautiful', 'woman', 'daughter', 'professor', 'happy', 'resolution', 'monster', 'die', 'end', 'not', 'care', 'much', 'romantic', 'angle', 'predictable', 'plot', 'love', 'unintentional', 'humor.<br', '/><br', '/>but', 'psycho', 'come', 'love', 'star', 'bump', 'early', 'film', 'sit', 'notice', 'point', 'screenwriter', 'story', 'scary', 'possible', 'not', 'well', 'wear', 'formula', 'no', 'rule']",negative,"['movie', '12', 'come', 'recall', 'scary', 'scene', 'big', 'bird', 'eat', 'man', 'dangle', 'helplessly', 'parachute', 'right', 'air', 'horror', 'horror.<br', '/><br', '/>as', 'young', 'kid', 'cheesy', 'b', 'film', 'afternoon', 'tired', 'formula', 'monster', 'type', 'movie', 'usually', 'include', 'hero', 'beautiful', 'woman', 'daughter', 'professor', 'happy', 'resolution', 'monster', 'die', 'end', 'not', 'care', 'much', 'romantic', 'angle', 'predictable', 'plot', 'love', 'unintentional', 'humor.<br', '/><br', '/>but', 'psycho', 'come', 'love', 'star', 'bump', 'early', 'film', 'sit', 'notice', 'point', 'screenwriter', 'story', 'scary', 'possible', 'not', 'well', 'wear', 'formula', 'no', 'rule']"
"['not', 'big', 'fan', 'boll', 'work', 'not', 'enjoy', 'movie', 'postal', 'maybe', 'boll', 'apparently', 'buy', 'right', 'use', 'far', 'cry', 'long', 'ago', 'game', 'finsishe', '<', 'br', '/><br', '/>people', 'enjoy', 'kill', 'mercs', 'infiltrate', 'secret', 'research', 'lab', 'locate', 'tropical', 'island', 'warn', 'not', 'far', 'cry', 'mr', 'boll', 'scheme', 'legion', 'schmuck', '..', 'feel', 'loneley', 'set', 'mr', 'boll', 'invite', 'countryman', 'play', 'player', 'ralf', 'moeller.<br', '/><br', '/>three', 'actually', 'pretty', 'big', 'movie', 'biz', 'tale', 'like', 'play', 'yes', 'carver', 'hail', 'bratwurst', 'eat', 'dude', 'find', 'til', 'act', 'movie', 'pretty', 'badass', '..', 'people', 'complain', 'not', 'really', 'stay', 'true', 'carver', 'agenda', 'carver', 'person', 'perspective', 'not', 'really', 'know', 'look', 'like', 'kick', '..', '<', 'br', '/><br', '/>however', 'storyline', 'film', 'demente', 'evil', 'mad', 'scientist', 'dr', 'play', 'genetically', 'mutate', 'soldier', 'gms', 'perform', 'top', 'secret', 'research', 'island', 'remind', 'spoiler', 'vancouver', 'reason', 's', 'right', 'no', 'palm', 'tree', 'instead', 'nice', 'rich', 'lumberjack', 'wood', 'not', 'far', 'start', 'cry', 'mehehe', 'not', '..', 'wanna', 'stay', 'true', 'boll', 'movie', 'not', 'disappoint', 'deliver', 'true', 'boll', 'experience', 'mean', 'suck.<br', '/><br', '/>there', 'thing', 'worth', 'mention', 'imply', 'boll', 'good', 'work', 'area', 'film', 'nice', 'boat', 'fight', 'scene', 'crome', 'albino', 'gms', 'squad', 'enter', 'scene', 'laugh', '..', 'movie', 'far', 'cry', 'reek', 'scheisse', 'poop', 'simpleton', 'fa', 'r', 'wanna', 'wiff', 'ahead', '..', 'very', 'annoying', 'sidekick', 'wanna', 'shoot', 'minute', 'screen']",negative,"['not', 'big', 'fan', 'boll', 'work', 'not', 'enjoy', 'movie', 'postal', 'maybe', 'boll', 'apparently', 'buy', 'right', 'use', 'far', 'cry', 'long', 'ago', 'game', 'finsishe', '<', 'br', '/><br', '/>people', 'enjoy', 'kill', 'mercs', 'infiltrate', 'secret', 'research', 'lab', 'locate', 'tropical', 'island', 'warn', 'not', 'far', 'cry', 'mr', 'boll', 'scheme', 'legion', 'schmuck', '..', 'feel', 'loneley', 'set', 'mr', 'boll', 'invite', 'countryman', 'play', 'player', 'ralf', 'moeller.<br', '/><br', '/>three', 'actually', 'pretty', 'big', 'movie', 'biz', 'tale', 'like', 'play', 'yes', 'carver', 'hail', 'bratwurst', 'eat', 'dude', 'find', 'til', 'act', 'movie', 'pretty', 'badass', '..', 'people', 'complain', 'not', 'really', 'stay', 'true', 'carver', 'agenda', 'carver', 'person', 'perspective', 'not', 'really', 'know', 'look', 'like', 'kick', '..', '<', 'br', '/><br', '/>however', 'storyline', 'film', 'demente', 'evil', 'mad', 'scientist', 'dr', 'play', 'genetically', 'mutate', 'soldier', 'gms', 'perform', 'top', 'secret', 'research', 'island', 'remind', 'spoiler', 'vancouver', 'reason', 's', 'right', 'no', 'palm', 'tree', 'instead', 'nice', 'rich', 'lumberjack', 'wood', 'not', 'far', 'start', 'cry', 'mehehe', 'not', '..', 'wanna', 'stay', 'true', 'boll', 'movie', 'not', 'disappoint', 'deliver', 'true', 'boll', 'experience', 'mean', 'suck.<br', '/><br', '/>there', 'thing', 'worth', 'mention', 'imply', 'boll', 'good', 'work', 'area', 'film', 'nice', 'boat', 'fight', 'scene', 'crome', 'albino', 'gms', 'squad', 'enter', 'scene', 'laugh', '..', 'movie', 'far', 'cry', 'reek', 'scheisse', 'poop', 'simpleton', 'fa', 'r', 'wanna', 'wiff', 'ahead', '..', 'very', 'annoying', 'sidekick', 'wanna', 'shoot', 'minute', 'screen']"
"['cast', 'played.<br', '/><br', '/>shakespeare', 'lost.<br', '/><br', 'appreciate', 'try', 'bring', 'masse', 'ruin', 'good.<br', '/><brs', 'play', 'favorite', 'not', 'know', 'know', 'certain', 'rev', 'bowdler', 'bowdlerization', 'try', 'similar', 'victorian', 'era.<br', '/><brn', 'word', 'not', 'improve', 'perfection.<br', '/><br', 'no', 'write', 'write', 'line', 'text', 'composition', 'never', 'forte', 'movie', 'saying', 'not', 'cut']",negative,"['cast', 'played.<br', '/><br', '/>shakespeare', 'lost.<br', '/><br', 'appreciate', 'try', 'bring', 'masse', 'ruin', 'good.<br', '/><brs', 'play', 'favorite', 'not', 'know', 'know', 'certain', 'rev', 'bowdler', 'bowdlerization', 'try', 'similar', 'victorian', 'era.<br', '/><brn', 'word', 'not', 'improve', 'perfection.<br', '/><br', 'no', 'write', 'write', 'line', 'text', 'composition', 'never', 'forte', 'movie', 'saying', 'not', 'cut']"
"['fantastic', 'movie', 'prisoner', 'famous', 'actor', 'not', 'fan', 'roll', 'not', 'bad', 'good', 'thing', 'movie', 'soundtrack', 'man', 'constant', 'sorrow', 'recommand', 'movie', 'everybody', 'greeting']",positive,"['fantastic', 'movie', 'prisoner', 'famous', 'actor', 'not', 'fan', 'roll', 'not', 'bad', 'good', 'thing', 'movie', 'soundtrack', 'man', 'constant', 'sorrow', 'recommand', 'movie', 'everybody', 'greeting']"
"['kind', 'draw', 'erotic', 'scene', 'realize', 'amateurish', 'unbelievable', 'bit', 'film', 'sort', 'like', 'high', 'school', 'film', 'project', 'rosanna', 'arquette', 'thinking', 'stock', 'character', 'bizarre', 'suppose', 'town', 'pretty', 'hard', 'involve', 'no', 'lesson', 'learn', 'no', 'brilliant', 'insight', 'stilted', 'ridiculous', 'lot', 'skin', 'intrigue', 'videotape', 'nonsense', 'bisexual', 'relationship', 'heterosexual', 'encounter', 'absurd', 'dance', 'everybody', 'play', 'stereotype', 'role', 'pass', 'like', 'bad', 'waste', 'film', 'money', 'spend', 'starve', 'child', 'aid', '.....']",negative,"['kind', 'draw', 'erotic', 'scene', 'realize', 'amateurish', 'unbelievable', 'bit', 'film', 'sort', 'like', 'high', 'school', 'film', 'project', 'rosanna', 'arquette', 'thinking', 'stock', 'character', 'bizarre', 'suppose', 'town', 'pretty', 'hard', 'involve', 'no', 'lesson', 'learn', 'no', 'brilliant', 'insight', 'stilted', 'ridiculous', 'lot', 'skin', 'intrigue', 'videotape', 'nonsense', 'bisexual', 'relationship', 'heterosexual', 'encounter', 'absurd', 'dance', 'everybody', 'play', 'stereotype', 'role', 'pass', 'like', 'bad', 'waste', 'film', 'money', 'spend', 'starve', 'child', 'aid', '.....']"
"['film', 'simply', 'not', 'remake', 'not', 'bad', 'film', 'fail', 'capture', 'flavor', 'terror', 'film', 'title', 'excellent', 'cast', 'hold', 'exception', 'not', 'bring', 'right', 'feel', 'character', 'major', 'fault', 'version', 'stray', 'far', 'story', 'attempt', 'grandiose', 'lose', 'thrill', 'early', 'film', 'trade', 'snazzy', 'special', 'effect', 'not', 'bad', 'film', 'enjoy', 'friction', 'terror', 'old', 'version', 'much']",positive,"['film', 'simply', 'not', 'remake', 'not', 'bad', 'film', 'fail', 'capture', 'flavor', 'terror', 'film', 'title', 'excellent', 'cast', 'hold', 'exception', 'not', 'bring', 'right', 'feel', 'character', 'major', 'fault', 'version', 'stray', 'far', 'story', 'attempt', 'grandiose', 'lose', 'thrill', 'early', 'film', 'trade', 'snazzy', 'special', 'effect', 'not', 'bad', 'film', 'enjoy', 'friction', 'terror', 'old', 'version', 'much']"
"['movie', 'top', 'awful', 'movie', 'horrible', '<', 'br', '/><br', '/>there', 'not', 'not', 'fight', 'monster', 'no', 'chance', 'character', 'development', 'busy', 'run', 'sword', 'fight', 'no', 'emotional', 'attachment', 'big', 'bad', 'machine', 'want', 'destroy', '<', 'br', '/><br', '/>scenes', 'blatantly', 'steal', 'movie', 'star', 'war', '<', 'br', '/><br', '/>examples', '<', 'br', '/><br', '/>>the', 'ghost', 'scene', 'end', 'steal', 'final', 'scene', 'old', 'star', 'war', 'obee', 'vader', '<', 'br', '/><br', '/>>the', 'spider', 'machine', 'beginning', 'exactly', 'like', 'frodo', 'attack', 'spider', 'return', 'king', 'elijah', 'wood', 'victim', 'film', 'wait', '......', 'hypnotize', 'sting', 'victim', 'wrap', '.....', 'uh', 'hello????<br', '/><br', '/>>and', 'machine', 'vs.', '..', 'terminator', '.....', '<br', '/><br', '/>there', 'example', 'waste', 'time', 'tell', '<', 'br', '/><br', '/>there', 'juvenile', 'story', 'line', 'rush', 'juvenile', 'conclusion', 'movie', 'not', 'decide', 'child', 'movie', 'adult', 'movie', 'not', 'much', '<', 'br', '/><br', '/>just', 'awful', 'real', 'disappointment', 'save', 'money']",negative,"['movie', 'top', 'awful', 'movie', 'horrible', '<', 'br', '/><br', '/>there', 'not', 'not', 'fight', 'monster', 'no', 'chance', 'character', 'development', 'busy', 'run', 'sword', 'fight', 'no', 'emotional', 'attachment', 'big', 'bad', 'machine', 'want', 'destroy', '<', 'br', '/><br', '/>scenes', 'blatantly', 'steal', 'movie', 'star', 'war', '<', 'br', '/><br', '/>examples', '<', 'br', '/><br', '/>>the', 'ghost', 'scene', 'end', 'steal', 'final', 'scene', 'old', 'star', 'war', 'obee', 'vader', '<', 'br', '/><br', '/>>the', 'spider', 'machine', 'beginning', 'exactly', 'like', 'frodo', 'attack', 'spider', 'return', 'king', 'elijah', 'wood', 'victim', 'film', 'wait', '......', 'hypnotize', 'sting', 'victim', 'wrap', '.....', 'uh', 'hello????<br', '/><br', '/>>and', 'machine', 'vs.', '..', 'terminator', '.....', '<br', '/><br', '/>there', 'example', 'waste', 'time', 'tell', '<', 'br', '/><br', '/>there', 'juvenile', 'story', 'line', 'rush', 'juvenile', 'conclusion', 'movie', 'not', 'decide', 'child', 'movie', 'adult', 'movie', 'not', 'much', '<', 'br', '/><br', '/>just', 'awful', 'real', 'disappointment', 'save', 'money']"
"['remember', 'film', 'film', 'watch', 'cinema', 'picture', 'dark', 'place', 'very', 'nervous', 'dad', 'brother', 'sister', 'cinema', 'berkshire', 'recall', 'tiger', 'lot', 'snow', 'film', 'appearance', 'grizzly', 'adams', 'actor', 'think', 'tiger', 'shoot', 'die', 'know', 'find', 'dvd', 'etc', 'let', 'know.the', 'cinema', 'turn', 'fitness', 'club', 'very', 'big', 'shame', 'near', 'cinema', 'away', 'love', 'hear', 'film', 'like']",positive,"['remember', 'film', 'film', 'watch', 'cinema', 'picture', 'dark', 'place', 'very', 'nervous', 'dad', 'brother', 'sister', 'cinema', 'berkshire', 'recall', 'tiger', 'lot', 'snow', 'film', 'appearance', 'grizzly', 'adams', 'actor', 'think', 'tiger', 'shoot', 'die', 'know', 'find', 'dvd', 'etc', 'let', 'know.the', 'cinema', 'turn', 'fitness', 'club', 'very', 'big', 'shame', 'near', 'cinema', 'away', 'love', 'hear', 'film', 'like']"
"['awful', 'film', 'real', 'stinker', 'nominate', 'golden', 'globe', 'story', 'famous', 'female', 'renaissance', 'painter', 'mangle', 'recognition', 'complaint', 'not', 'liberty', 'fact', 'story', 'good', 'perfectly', 'fine', 'simply', 'bizarre', '--', 'account', 'true', 'story', 'artist', 'far', 'well', 'film', 'come', 'dishwater', 'dull', 'script', 'suppose', 'not', 'naked', 'people', 'factual', 'version', 'hurriedly', 'cap', 'end', 'summary', 'artist', 'life', '--', 'save', 'favor', 'rest', 'film', 'brevity']",negative,"['awful', 'film', 'real', 'stinker', 'nominate', 'golden', 'globe', 'story', 'famous', 'female', 'renaissance', 'painter', 'mangle', 'recognition', 'complaint', 'not', 'liberty', 'fact', 'story', 'good', 'perfectly', 'fine', 'simply', 'bizarre', '--', 'account', 'true', 'story', 'artist', 'far', 'well', 'film', 'come', 'dishwater', 'dull', 'script', 'suppose', 'not', 'naked', 'people', 'factual', 'version', 'hurriedly', 'cap', 'end', 'summary', 'artist', 'life', '--', 'save', 'favor', 'rest', 'film', 'brevity']"
"['success', 'die', 'hard', 'sequel', 'no', 'surprise', 'really', 'glut', 'die', 'hard', '.....', 'movie', 'cash', 'wrong', 'guy', 'wrong', 'place', 'wrong', 'time', 'concept', 'cliffhanger', 'die', 'hard', 'mountain', 'time', 'rescue', 'sly', 'stop', 'mom', 'shoot', 'career.<br', '/><br', '/>cliffhanger', 'big', 'nit', 'picker', 'dream', 'especially', 'expert', 'mountain', 'climbing', 'base', 'jumping', 'aviation', 'facial', 'expression', 'act', 'skill', 'excuse', 'dismiss', 'film', 'overblown', 'pile', 'junk', 'manage', 'act', 'horse', 'forget', 'nonsense', 'actually', 'very', 'lovable', 'undeniably', 'entertaining', 'romp', 'deliver', 'plenty', 'thrill', 'unintentionally', 'plenty', 'laughs.<br', '/><br', ""/>you've"", 'love', 'sneery', 'evilness', 'tick', 'box', 'band', 'baddie', 'good', 'permanently', 'harassed', 'hapless', 'turncoat', 'agent', 'travers.<br', '/><br', '/>he', 'henry', 'portrait', 'serial', 'killer', 'noteworthy', 'cringe', 'worthy', 'performance', 'hal', 'insist', 'constantly', 'shriek', 'painful', 'disbelief', 'captor', 'man', 'never', 'hurt', 'anybody', 'whilst', 'surely', 'not', 'really', 'look', 'like', 'grin', 'girl', 'plummet', 'death.<br', '/><br', '/>mention', 'london', 'burn', 'actor', 'craig', 'fairbrass', 'brit', 'bad', 'guy', 'come', 'cropper', 'whilst', 'use', 'hal', 'human', 'football', 'yes', 'not', 'help', 'enjoy', 'bit', 'hal', 'need', 'good', 'kicking.<br', '/><br', '/>so', 'forget', 'well', 'judgement', 'care', 'never', 'happen', 'lower', 'acting', 'expectation', 'turn', 'volume', 'enjoy', 'look', 'qaulen', 'wear', 'helicopter']",positive,"['success', 'die', 'hard', 'sequel', 'no', 'surprise', 'really', 'glut', 'die', 'hard', '.....', 'movie', 'cash', 'wrong', 'guy', 'wrong', 'place', 'wrong', 'time', 'concept', 'cliffhanger', 'die', 'hard', 'mountain', 'time', 'rescue', 'sly', 'stop', 'mom', 'shoot', 'career.<br', '/><br', '/>cliffhanger', 'big', 'nit', 'picker', 'dream', 'especially', 'expert', 'mountain', 'climbing', 'base', 'jumping', 'aviation', 'facial', 'expression', 'act', 'skill', 'excuse', 'dismiss', 'film', 'overblown', 'pile', 'junk', 'manage', 'act', 'horse', 'forget', 'nonsense', 'actually', 'very', 'lovable', 'undeniably', 'entertaining', 'romp', 'deliver', 'plenty', 'thrill', 'unintentionally', 'plenty', 'laughs.<br', '/><br', ""/>you've"", 'love', 'sneery', 'evilness', 'tick', 'box', 'band', 'baddie', 'good', 'permanently', 'harassed', 'hapless', 'turncoat', 'agent', 'travers.<br', '/><br', '/>he', 'henry', 'portrait', 'serial', 'killer', 'noteworthy', 'cringe', 'worthy', 'performance', 'hal', 'insist', 'constantly', 'shriek', 'painful', 'disbelief', 'captor', 'man', 'never', 'hurt', 'anybody', 'whilst', 'surely', 'not', 'really', 'look', 'like', 'grin', 'girl', 'plummet', 'death.<br', '/><br', '/>mention', 'london', 'burn', 'actor', 'craig', 'fairbrass', 'brit', 'bad', 'guy', 'come', 'cropper', 'whilst', 'use', 'hal', 'human', 'football', 'yes', 'not', 'help', 'enjoy', 'bit', 'hal', 'need', 'good', 'kicking.<br', '/><br', '/>so', 'forget', 'well', 'judgement', 'care', 'never', 'happen', 'lower', 'acting', 'expectation', 'turn', 'volume', 'enjoy', 'look', 'qaulen', 'wear', 'helicopter']"
"['terrible', 'misfortune', 'view', 'b', 'movie', 'entirety.<br', '/><br', '/>all', 'is---', 'save', 'time', 'money', 'bad', 'b', 'movie', 'time', 'not', 'b', 'movie', 'like', 'f', 'movie', 'fail', 'aspect', 'good', 'movie', 'story', 'not', 'interesting', 'actor', 'paper', 'thin', 'not', 'believable', 'bad', 'direction', 'action', 'sequence', 'fake', 'funny', '.......', 'almost.<br', '/><br', '/>the', 'movie', 'pack', 'crappy', 'liner', 'no', 'respectable', 'person', 'find', 'amusing', 'little', 'bit.<br', '/><br', '/>this', 'movie', 'suppose', 'gear', 'man', 'woman', 'utterly', 'unattractive', 'especially', 'old', 'wrinkle', 'thing', 'come', 'end', 'try', 'appear', 'sexy', 'weird', 'horrible', 'costume', 'fail', 'miserably!!!<br', '/><br', '/>even', 'ridiculous', 'b', 'movie', 'laugh', 'painful', 'watch']",negative,"['terrible', 'misfortune', 'view', 'b', 'movie', 'entirety.<br', '/><br', '/>all', 'is---', 'save', 'time', 'money', 'bad', 'b', 'movie', 'time', 'not', 'b', 'movie', 'like', 'f', 'movie', 'fail', 'aspect', 'good', 'movie', 'story', 'not', 'interesting', 'actor', 'paper', 'thin', 'not', 'believable', 'bad', 'direction', 'action', 'sequence', 'fake', 'funny', '.......', 'almost.<br', '/><br', '/>the', 'movie', 'pack', 'crappy', 'liner', 'no', 'respectable', 'person', 'find', 'amusing', 'little', 'bit.<br', '/><br', '/>this', 'movie', 'suppose', 'gear', 'man', 'woman', 'utterly', 'unattractive', 'especially', 'old', 'wrinkle', 'thing', 'come', 'end', 'try', 'appear', 'sexy', 'weird', 'horrible', 'costume', 'fail', 'miserably!!!<br', '/><br', '/>even', 'ridiculous', 'b', 'movie', 'laugh', 'painful', 'watch']"
"['absolutely', 'stunning', 'movie', 'hr', 'kill', 'watch', 'not', 'regret', 'much', 'fun', 'carry', 'movie', 'shoulder', 'not', 'like', 'music', 'time', 'grow', 'hear', 'time', 'really', 'start', 'like']",positive,"['absolutely', 'stunning', 'movie', 'hr', 'kill', 'watch', 'not', 'regret', 'much', 'fun', 'carry', 'movie', 'shoulder', 'not', 'like', 'music', 'time', 'grow', 'hear', 'time', 'really', 'start', 'like']"
"['let', 'thing', 'straight', 'anime', 'fan-', 'matter', 'fact', 'use', 'watch', 'speed', 'racer', 'time', 'preschool', 'b', 'like', 'b', 'movie', 'hilarious', 'c', 'like', 'godzilla', 'movies-', 'lot.<br', '/><br', '/>move', 'movie', 'come', 'like', 'usual', 'b', 'movie', 'crappy', 'fx', 'sudden-', 'boom', 'anime', 'come', 'movie', 'wwwaaaaayyyyy', 'downhill.<br', '/><br', '/>the', 'animation', 'very', 'bad', 'cheap', 'bad', 'remember', 'speed', 'racer', 'crissake', 'fact', 'cheap', 'scene', 'movie', 'vividly', 'remember', 'bunch', 'kid', 'run', 'school', 'kid', 'fx', 'terrible', 'dinosaur', 'look', 'bad', 'godzilla', 'addition', 'transition', 'live', 'action', 'animation', 'unorganized', 'voices(especially', 'dub', 'view', 'beg', 'dad', 'tape', 'dvd/', 'player', 'thing', 'survive', 'crack', 'joke', 'comment', 'like', 'mst3k', 'pick', 'season', 'honestly', 'way', 'barely', 'enjoy', 'time.<br', '/><br', '/>heck', 'plan', 'fellow', 'otaku', 'pal', 'b', 'movie', 'night', 'stupid', 'pretty', 'painful', 'watch', 'unintentionally', 'hilarious', 'time', 'movie', 'improvement', '0.5/10', 'originally', 'it.<br', '/><br', '/>(according', 'grade', 'scale', 'mean', 'pretty', 'much', 'boring', 'bad', 'fun', 'count', 'find', 'way', 'fun', 'fun', 'count']",negative,"['let', 'thing', 'straight', 'anime', 'fan-', 'matter', 'fact', 'use', 'watch', 'speed', 'racer', 'time', 'preschool', 'b', 'like', 'b', 'movie', 'hilarious', 'c', 'like', 'godzilla', 'movies-', 'lot.<br', '/><br', '/>move', 'movie', 'come', 'like', 'usual', 'b', 'movie', 'crappy', 'fx', 'sudden-', 'boom', 'anime', 'come', 'movie', 'wwwaaaaayyyyy', 'downhill.<br', '/><br', '/>the', 'animation', 'very', 'bad', 'cheap', 'bad', 'remember', 'speed', 'racer', 'crissake', 'fact', 'cheap', 'scene', 'movie', 'vividly', 'remember', 'bunch', 'kid', 'run', 'school', 'kid', 'fx', 'terrible', 'dinosaur', 'look', 'bad', 'godzilla', 'addition', 'transition', 'live', 'action', 'animation', 'unorganized', 'voices(especially', 'dub', 'view', 'beg', 'dad', 'tape', 'dvd/', 'player', 'thing', 'survive', 'crack', 'joke', 'comment', 'like', 'mst3k', 'pick', 'season', 'honestly', 'way', 'barely', 'enjoy', 'time.<br', '/><br', '/>heck', 'plan', 'fellow', 'otaku', 'pal', 'b', 'movie', 'night', 'stupid', 'pretty', 'painful', 'watch', 'unintentionally', 'hilarious', 'time', 'movie', 'improvement', '0.5/10', 'originally', 'it.<br', '/><br', '/>(according', 'grade', 'scale', 'mean', 'pretty', 'much', 'boring', 'bad', 'fun', 'count', 'find', 'way', 'fun', 'fun', 'count']"
"['bad', 'movie', 'worldfest', 'receive', 'applause', 'think', 'receive', 'recognition', 'base', 'know', 'actor', 'film', 'great', 'j.beals', 'movie', 'm.parker', 'much', 'well', 'actress', 'allow', 'rest', 'acting', 'hard', 'judge', 'movie', 'ridiculous', 'predictable', 'main', 'character', 'totally', 'unsympathetic', 'bore', 'watch', 'no', 'real', 'emotional', 'depth', 'story', 'movie', 'revolve', 'actor', 'not', 'work', 'not', 'feel', 'very', 'original', 'development', 'cop', 'feel', 'like', 'straight', 'video', 'movie', 'not', 'good', 'standards.<br', '/><br', '>']",negative,"['bad', 'movie', 'worldfest', 'receive', 'applause', 'think', 'receive', 'recognition', 'base', 'know', 'actor', 'film', 'great', 'j.beals', 'movie', 'm.parker', 'much', 'well', 'actress', 'allow', 'rest', 'acting', 'hard', 'judge', 'movie', 'ridiculous', 'predictable', 'main', 'character', 'totally', 'unsympathetic', 'bore', 'watch', 'no', 'real', 'emotional', 'depth', 'story', 'movie', 'revolve', 'actor', 'not', 'work', 'not', 'feel', 'very', 'original', 'development', 'cop', 'feel', 'like', 'straight', 'video', 'movie', 'not', 'good', 'standards.<br', '/><br', '>']"
"['carpenter', 'story', 'little', 'singer', 'complex', 'life', 'fail', 'accurate', 'fact', 'details.<br', '/><br', '/>cynthia', 'gibb', 'portray', 'not', 'fine', 'election', 'good', 'actress', 'play', 'very', 'naive', 'sort', 'think', 'role', 'need', 'strong', 'character', 'strong', 'personality.<br', '/><br', '/>louise', 'fletcher', 'role', 'agne', 'carpenter', 'terrific', 'great', 'job', 'mother.<br', '/><br', '/>it', 'great', 'song', 'include', 'soundtrack', 'album', 'unfortunately', 'not', 'movie', 'top', 'rating', 'usa', 'country']",positive,"['carpenter', 'story', 'little', 'singer', 'complex', 'life', 'fail', 'accurate', 'fact', 'details.<br', '/><br', '/>cynthia', 'gibb', 'portray', 'not', 'fine', 'election', 'good', 'actress', 'play', 'very', 'naive', 'sort', 'think', 'role', 'need', 'strong', 'character', 'strong', 'personality.<br', '/><br', '/>louise', 'fletcher', 'role', 'agne', 'carpenter', 'terrific', 'great', 'job', 'mother.<br', '/><br', '/>it', 'great', 'song', 'include', 'soundtrack', 'album', 'unfortunately', 'not', 'movie', 'top', 'rating', 'usa', 'country']"
